Angle Index,Angle Middle,Angle Ring,Angle Thumb Index,Angle Thumb Middle,Angle Thumb Ring,Angle Thumb Little,Label
10.05699453,11.39395203,14.13314485,6.625939611,12.37696085,20.55410149,32.90124508,Pataka
9.656325235,11.70768586,14.23091413,8.083834495,13.74095611,21.8719454,34.24266203,Pataka
9.813216043,11.06536525,14.03012098,8.038184844,13.89492127,21.56087773,33.92462199,Pataka
9.823931723,11.16403923,14.24515058,5.686034297,11.56997205,19.36476124,32.03291602,Pataka
9.522016011,11.02063536,14.32845166,7.553266183,13.31726335,21.18827226,33.32227635,Pataka
9.840137978,10.23687998,15.42996984,7.975407598,13.92818548,21.18272195,34.07320258,Pataka
9.941759258,10.60489731,16.59322115,9.32202061,15.26390113,22.77984332,36.38017473,Pataka
9.687655549,10.67072756,15.71209533,8.686143442,14.39182298,21.96887095,35.26136697,Pataka
8.90334674,10.13967744,13.70824282,10.47308734,15.78432574,23.01065104,34.88486504,Pataka
8.929617155,9.404791738,14.42660027,11.24428978,16.40810107,23.08929552,35.43109778,Pataka
9.342274476,9.689612392,15.10164917,7.531734767,13.12160373,20.33039368,33.34585971,Pataka
8.356096576,9.984681259,15.10929597,9.572925357,14.45678947,21.51865852,34.220542,Pataka
8.638595817,9.436051793,14.17945969,8.873962393,13.957542,20.70537294,32.76333212,Pataka
9.003645242,9.375466621,15.21245419,9.238914482,14.56839722,21.52336764,34.47026938,Pataka
8.667841545,10.01090858,14.37047098,7.507498221,12.4545843,19.69020465,31.82163817,Pataka
8.514341,9.996618998,14.0377125,6.212715654,11.14395215,18.32921699,30.74748599,Pataka
8.788041924,9.520126932,15.6234894,7.94935917,13.13826066,20.2365236,33.74905424,Pataka
8.788041924,9.520126932,15.6234894,7.94935917,13.13826066,20.2365236,33.74905424,Pataka
9.896070784,9.644601376,15.12686871,6.40399299,12.4200565,19.50806008,32.92887853,Pataka
9.169823163,9.402921166,15.3993797,8.754242767,14.28518207,21.24632242,34.40565814,Pataka
9.215536697,10.41896481,14.42053223,6.900103974,12.27370077,19.77252167,32.72983573,Pataka
9.775583801,9.513861173,14.47166177,6.960843673,12.80918523,19.74666373,32.6940268,Pataka
9.610186933,11.05791262,13.35614867,7.874043839,13.69649569,21.66971101,33.77159,Pataka
10.0113442,11.2051902,14.3586336,6.748818344,12.73924544,20.60470404,33.18991885,Pataka
9.499833079,11.20477762,14.75042735,6.78848954,12.40073257,20.33451607,33.67428108,Pataka
9.784090815,11.40572365,14.77701505,5.702930474,11.43427979,19.82417329,32.81118832,Pataka
9.149846101,11.74455516,15.10547998,6.601469208,11.90890151,20.33600083,33.2118167,Pataka
